id,normalized_tweet
8940,"['show', 'love', 'cute', 'lil', 'iphone', 'app', 'romance', 'gift', 'girlfriend', 'wife', 'iphone', 'app']"
8941,"['whoever', 'deal', 'wrath', 'sav', 'tomorrow', 'god', 'bless', 'soul', 'dealing', 'one', 'pissed', 'bitch']"
8942,"['killer', 'app', 'win', 'business', 'influence', 'friend', 'iphone']"
8943,"['prophet', 'husband', 'iphone', 'android', 'kindle', 'book', 'february']"
8944,"['overall', 'shabby', 'sunday', 'puremichigan', 'lakemichigan', 'upnorth', 'upnorthmichigan', 'view', 'sky', 'selfie', 'sunday', 'beach', 'vibe', 'chill', 'calm', 'morning', 'iphonex', 'northport']"
8945,"['new', 'phone', 'samsunggalaxys', 'newphone', 'samsung', 'addicted', 'ithinkiaminlove', 'smile']"
8946,"['console', 'joystick', 'travel', 'bag', 'charger', 'cd', 'game', 'ynwa', 'yangonmiri', 'sony']"
8947,"['hey', 'apple', 'due', 'one', 'hawaii', 'alamoana', 'associate', 'mistake', 'cost', 'per', 'year', 'att', 'bill']"
8948,"['yeah', 'man', 'hour', 'way', 'much', 'another', 'reason']"
8949,"['jumping', 'iphone', 'bandwagon', 'sony', 'xperiaz', 'phone']"
8950,"['empairs', 'hahaha', 'friend', 'girl', 'young', 'weekend', 'bored', 'samsung', 'funny', 'crazy', 'lol', 'pink']"
8951,"['spending', 'money', 'honey', 'infographic', 'friend', 'gratitude', 'ipad', 'iphone', 'blackberry', 'entrepreneur']"
8952,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
8953,"['thanks', 'amplifying', 'brasil', 'vivo', 'phone', 'company', 'rant', 'make', 'socialmedia', 'powerful', 'brazil']"
8954,"['imac', 'freeze', 'fuckyou', 'apple', 'movistar', 'others']"
8955,"['utpol', 'goldenglobes', 'giant', 'rhoa', 'moonlight', 'beauty', 'beast', 'jake', 'gyllenhaal', 'appstore', 'io', 'iphone', 'ipad', 'love']"
8956,"['going', 'family', 'family', 'brown', 'hair', 'blue', 'eye', 'smile', 'english', 'german', 'girl', 'apple']"
8957,"['selfie', 'hat', 'mcd', 'bon', 'folga', 'night', 'iphone', 'apple', 'goodnight', 'playing', 'goodvibes']"
8958,"['crochet', 'bring', 'flash', 'drive', 'dvdr', 'ipod', 'clubawesome']"
8959,"['believe', 'phone', 'charge', 'fixed', 'last', 'month', 'samsung', 'teamapple']"
8960,"['finally', 'got', 'new', 'yay', 'samsung', 'smartphone', 'new', 'mine', 'nikon']"
8961,"['homecooked', 'dinner', 'thick', 'caramel', 'apple', 'sweet', 'potato', 'food']"
8962,"['happy', 'new', 'year', 'welcome', 'new', 'year', 'firework', 'sony', 'like', 'like', 'instachile', 'world']"
8963,"['photo', 'yeah', 'baby', 'iphone', 'christmas', 'iphone', 'yay', 'gold', 'bestparentsever', 'smile']"
8964,"['need', 'phone', 'case', 'iphone', 'case', 'nickiminaj', 'greatest', 'sexy', 'bestfriend', 'need', 'want']"
8965,"['looking', 'great', 'valentine', 'gift', 'loved', 'one', 'giving', 'flowergarden', 'expand', 'iphone']"
8966,"['sony', 'agreed', 'foc', 'repair', 'vgn', 'laptop', 'gpu', 'fault', 'one', 'customer', 'needle', 'say', 'well']"
8967,"['samsung', 'unveils', 'soccer', 'star', 'messi', 'captain', 'campaign', 'samsung', 'enough', 'money', 'make', 'agency', 'noscript']"
8968,"['foot', 'comfy', 'foot', 'couple', 'christmas', 'romance', 'iphone', 'iphone', 'iphoneography', 'io', 'photooftheday', 'phot']"
8969,"['warning', 'io', 'update', 'make', 'wallpaper', 'setting', 'stupid', 'hate', 'android', 'phone', 'hated', 'still', 'apple']"
8970,"['feel', 'victoria', 'phone', 'instacollage', 'iphone', 'imsg', 'emojis', 'sick', 'noschool']"
8971,"['case', 'chuss', 'gift', 'chaudary', 'harry', 'adam', 'davis', 'gift', 'case', 'iphone', 'huwawei']"
8972,"['would', 'like', 'wish', 'amazing', 'day', 'make', 'every', 'minute', 'count', 'tl', 'today', 'iphone', 'accessory', 'news', 'life', 'february']"
8973,"['ready', 'concert', 'sony', 'cybershot', 'dsch', 'concert', 'christmasgift', 'camera']"
8974,"['samsung', 'extra', 'asimpresiones', 'fun', 'mistery', 'close', 'view', 'hr', 'mediacontent']"
8975,"['new', 'video', 'katchafire', 'performing', 'live', 'mangawhai', 'kiwimusic', 'chill', 'reggae', 'dub', 'root', 'soul', 'summer', 'music', 'gig', 'show', 'concert', 'shot', 'sony', 'xperia', 'premium', 'follow', 'pic', 'twitter', 'com', 'kzokkms']"
8976,"['chill', 'time', 'airforce', 'ab', 'fit', 'fitness', 'cute', 'handsome', 'cod', 'gamer', 'game', 'youtuber', 'youtube', 'selfie', 'sony', 'pic', 'twitter', 'com', 'lxl']"
8977,"['new', 'iphone', 'case', 'queen', 'texting', 'mum', 'pink', 'cute', 'christmas', 'ended']"
8978,"['photo', 'sunday', 'morning', 'vscocam', 'kid', 'smile', 'sunday', 'wefie', 'instagram', 'instaplace', 'jakarta', 'sony']"
8979,"['iphone', 'charger', 'suck', 'refuse', 'buy', 'wire', 'number', 'since', 'christmas', 'apple']"
8980,"['world', 'expensive', 'cellphone', 'plagued', 'dropped', 'call', 'poor', 'service', 'apple', 'iphone', 'att']"
8981,"['samsung', 'gear', 'shae', 'transported', 'world', 'healthy', 'fit', 'pic', 'twitter', 'com', 'nyvhhf']"
8982,"['check', 'apple', 'iphone', 'gel', 'leather', 'case', 'various', 'colour', 'new', 'case', 'cover', 'apple', 'cheap', 'deal', 'twitter', 'mobile', 'wednesday', 'onlineshopping']"
8983,"['hate', 'itunes', 'due', 'freezing', 'every', 'time', 'play', 'song', 'plug', 'ipod', 'glance']"
8984,"['happy', 'birthday', 'brooo', 'parent', 'understand', 'importance', 'gaming', 'gift', 'brother', 'dubai', 'uae', 'birthday', 'birthday', 'yay', 'excited', 'sony', 'gaming']"
8985,"['photo', 'iphonesia', 'iphone', 'instagood', 'instagram', 'photooftheday', 'tweegram', 'iphoneonly', 'igers']"
8986,"['checking', 'curved', 'samsung', 'booth', 'athlete', 'village', 'ourgamesourpride', 'pic', 'twitter', 'com', 'lbkkvy']"
8987,"['would', 'like', 'wish', 'amazing', 'day', 'make', 'every', 'minute', 'count', 'tl', 'today', 'iphone', 'accessory', 'news', 'life', 'october']"
8988,"['haha', 'probably', 'around', 'month', 'baby', 'apple', 'smile', 'cute']"
8989,"['news', 'iphone', 'app', 'video', 'review', 'pix', 'love', 'rush', 'iphone', 'pix', 'review', 'rush']"
8990,"['throwback', 'hahah', 'new', 'sony', 'headphone', 'new', 'gokwan', 'glass', 'nerdy', 'great', 'day', 'selfie']"
8991,"['got', 'tue', 'samsung', 'galaxy', 'plus', 'happy', 'man', 'samsunggalaxys', 'plus', 'galaxy', 'newphone', 'samsung']"
8992,"['apple', 'eye', 'apple', 'picking', 'farm', 'nofilter', 'fall', 'autumn', 'thanksgiving', 'family']"
8993,"['time', 'work', 'photograph', 'sony', 'cameraphone', 'selfie', 'fun', 'work', 'graphicdesign']"
8994,"['king', 'bitch', 'king', 'boy', 'fun', 'samsung', 'gayboy', 'guy', 'cute', 'timber', 'hair', 'like', 'gay']"
8995,"['new', 'phone', 'samsung', 'galaxy', 'mizip', 'present', 'dom', 'mizip']"
8996,"['reallyreal', 'photobooth', 'iphone', 'ipad', 'dating', 'college', 'sorority', 'single', 'pic', 'twesbpic', 'twitter', 'com', 'vvy']"
8997,"['smile', 'dinner', 'dinner', 'spoon', 'fork', 'smile', 'instago', 'instapic', 'picture', 'samsung', 'note']"
8998,"['beautifull', 'girly', 'adventure', 'fun', 'beautiful', 'adventure', 'igers', 'instagram', 'samsung']"
8999,"['owe', 'beauty', 'celery', 'apple', 'parsley', 'cucumber', 'spinach', 'lemon', 'ginger', 'mint', 'fit']"
9000,"['com', 'spending', 'much', 'device', 'get', 'hear', 'apple']"
9001,"['early', 'christmas', 'present', 'dad', 'samsung', 'inch']"
9002,"['one', 'favorite', 'view', 'phil', 'recording', 'microphone', 'akg', 'iphone', 'music', 'surprise', 'friend']"
9003,"['google', 'chrome', 'android', 'game', 'news', 'io', 'apple', 'iphone']"
9004,"['cool', 'girl', 'foodporn', 'tokyo', 'apple', 'apps', 'gameofthrones', 'gaming', 'newyork', 'play', 'samsungpic', 'twitter', 'com', 'prgdfy', 'nai']"
9005,"['thanks', 'apple', 'replacing', 'generation', 'ipod', 'nano', 'newest', 'nano', 'model']"
9006,"['sony', 'suck', 'term', 'condition', 'longer', 'mortgage', 'agreement', 'everytime', 'turn', 'take', 'update']"
9007,"['gellybean', 'upgrade', 'samsung', 'wonderful', 'reduced', 'app', 'start', 'time', 'new', 'top', 'panel', 'interface', 'make']"
9008,"['would', 'like', 'wish', 'amazing', 'day', 'make', 'every', 'minute', 'count', 'tl', 'today', 'iphone', 'accessory', 'news', 'life', 'april']"
9009,"['turned', 'vibrate', 'continues', 'iphone', 'maybe', 'phone', 'start', 'end', 'world']"
9010,"['idea', 'make', 'next', 'release', 'pulsemeter', 'fun', 'useful', 'iphoneapps', 'iphone', 'app', 'hate']"
9011,"['apple', 'big', 'bosstim', 'cook', 'sorry', 'map', 'apologize', 'people', 'bought', 'iphone', 'googlemaps']"
9012,"['eminem', 'hiphop', 'rap', 'iphone', 'music', 'like', 'follow', 'followme', 'wonderland']"
9013,"['report', 'spending', 'night', 'subzero', 'temperature', 'buried', 'snow', 'itouch', 'still', 'work', 'apple', 'quality']"
9014,"['sureprise', 'day', 'gift', 'daddy', 'makasiii', 'paaa', 'samsung', 'birthdaygift', 'latepost']"
9015,"['apple', 'going', 'get', 'rid', 'behind', 'technology', 'confused', 'keep']"
9016,"['immigrating', 'mac', 'apple', 'macbookpro', 'mac', 'book', 'pro', 'apple']"
9017,"['river', 'sittin', 'river', 'beer', 'sunshine', 'iphone', 'selfie', 'wifey', 'wife', 'inlove', 'instadaily']"
9018,"['door', 'return', 'android', 'game', 'news', 'io', 'apple', 'iphone']"
9019,"['got', 'new', 'smartphone', 'thanks', 'dad', 'hehe', 'excited', 'sony', 'xperiazr']"
9020,"['straight', 'never', 'heard', 'selfiesforlesbiansjpg', 'colour', 'autumn', 'nature', 'iphone', 'selfiesforlesbiansjpg']"
9021,"['street', 'shot', 'portrait', 'shoot', 'shooting', 'tfp', 'tfpmodel', 'tfpshooting', 'model', 'modeln', 'camera', 'kamera', 'fun', 'fotografie', 'photography', 'fotograf', 'photograph', 'hobby', 'fotoshooting', 'photoshooting', 'sony', 'sonyalpha', 'sonya', 'sonya', 'kaiedel', 'artofpo', 'pic', 'twitter', 'com', 'jlnsuotdr']"
9022,"['hateapple', 'work', 'year', 'old', 'iphone', 'year', 'old', 'macbook', 'pro', 'toooo', 'slowlyyyyy']"
9023,"['apple', 'supposed', 'worldwide', 'company', 'think', 'would', 'accept', 'lol']"
9024,"['would', 'like', 'wish', 'amazing', 'day', 'make', 'every', 'minute', 'count', 'tl', 'today', 'iphone', 'accessory', 'news', 'life', 'august']"
9025,"['hear', 'work', 'everywhere', 'iphonecommercials', 'iphone', 'work', 'bbc', 'mycar', 'youtube', 'super', 'proud']"
9026,"['new', 'phone', 'cover', 'prettier', 'ariel', 'iphone', 'iphone', 'disney', 'apple', 'underthesea', 'cute', 'pic', 'twitter', 'com', 'mqhg', 'lpby']"
9027,"['looking', 'direction', 'calgary', 'apple', 'map', 'get', 'direction', 'nebraska', 'apple', 'map']"
9028,"['photo', 'soraya', 'lift', 'going', 'movie', 'samsung', 'tiger', 'rbm', 'yeah', 'blabla']"
9029,"['brand', 'new', 'samsung', 'smart', 'sound', 'bar', 'set', 'time', 'relax', 'sleep']"
9030,"['zebra', 'love', 'ipad', 'iphone', 'get', 'free', 'economy', 'shipping', 'order', 'use', 'code']"
9031,"['check', 'show', 'instagram', 'follow', 'top', 'free', 'iphone', 'game', 'webstagram']"
9032,"['sound', 'thunderstorm', 'iphone', 'ipad', 'meditation', 'health', 'relaxation', 'life', 'nature', 'yoga', 'pic', 'twitter', 'com', 'cisgq']"
9033,"['eye', 'brown', 'eye', 'face', 'summer', 'sun', 'sony', 'camera', 'instagram', 'dont', 'worry']"
9034,"['dear', 'apple', 'charging', 'cable', 'work', 'one', 'day', 'next', 'changed', 'nothing', 'stupid', 'annoying', 'iphone']"
9035,"['sony', 'headphone', 'auction', 'grab', 'opportunity', 'place', 'bid', 'immediately', 'bidding']"
9036,"['hate', 'happens', 'iphone', 'mobile', 'marketing', 'web', 'photography', 'smile', 'instagood']"
9037,"['apple', 'drone', 'stop', 'apple', 'know', 'applecrap']"
9038,"['timelapse', 'last', 'week', 'wedelh', 'tte', 'zillertal', 'mountain', 'timelapse', 'iphone', 'holiday']"
9039,"['thank', 'support', 'bestnine', 'apple', 'iphone']"
9040,"['mother', 'usually', 'communicate', 'convo', 'iphone', 'mommy', 'pic', 'twitter', 'com']"
9041,"['parent', 'crazy', 'early', 'bday', 'gift', 'samsung', 'galaxy', 'tablet', 'inch', 'crazy', 'andro']"
9042,"['google', 'chrome', 'stupid', 'use', 'safari', 'reminder', 'stupid', 'macbooks', 'apple', 'onlygoodforipods']"
9043,"['siri', 'got', 'time', 'siri', 'iphone', 'photooftheday', 'tagsforlikes', 'bestoftheday']"
9044,"['cheer', 'bud', 'ala', 'fault', 'took', 'frustration', 'apple', 'hatemacsandmacpic', 'twitter', 'com', 'afmxbrvkj']"
9045,"['one', 'favorite', 'picture', 'instagood', 'iphone', 'headphone', 'followme', 'win']"
9046,"['follow', 'instagram', 'sup', 'surf', 'fun', 'capetown', 'funny', 'sexy', 'samsung', 'pic', 'twitter', 'com']"
9047,"['got', 'new', 'camera', 'vlogging', 'bettertogether', 'sony', 'camera']"
9048,"['tonight', 'sunset', 'sky', 'cloud', 'personal', 'daily', 'life', 'photography', 'iphone', 'iphoneography', 'iphonesia', 'sunset']"
9049,"['student', 'birthday', 'birthday', 'zeti', 'nman', 'eti', 'likey', 'instagram', 'twitter', 'sony', 'video', 'snapchat', 'tagsforlikes', 'day', 'picofthedaypic', 'twitter', 'com', 'odix']"
9050,"['perphone', 'iphonecase', 'iphone', 'iphoneonly', 'perfume', 'fashion', 'lifestyle', 'cool', 'travel', 'beauty', 'bbloggerpic', 'twitter', 'com', 'ycmqit', 'ntb']"
9051,"['would', 'new', 'antoine', 'dodson', 'iphone', 'app', 'talking', 'antoine', 'check']"
9052,"['photo', 'laundry', 'time', 'lol', 'random', 'dirty', 'clothes', 'home', 'hate', 'like', 'instigram', 'iphone', 'phone']"
9053,"['cook', 'issue', 'iphone', 'month', 'apple', 'anything', 'eliminate', 'issue', 'upgrading', 'phone', 'loyaltydoesntpay', 'apple', 'longtimecustomer', 'defective']"
9054,"['trust', 'timing', 'life', 'cathsvacay', 'africa', 'tanzania', 'zanzibar', 'nungwi', 'pacificocean', 'paradise', 'perfectwater', 'summer', 'summereighteen', 'girl', 'rodolfo', 'iphonex', 'august']"
9055,"['skype', 'seb', 'skype', 'ipad', 'night', 'iphone', 'boy', 'gay', 'guy', 'crazy', 'tong', 'smile', 'boyfriend']"
9056,"['dear', 'imessage', 'continue', 'forsake', 'getting', 'lot', 'imessages', 'sent', 'apparently', 'iphone']"
9057,"['tbt', 'beganing', 'freshman', 'year', 'lol', 'music', 'iphone', 'nerddy', 'aero']"
9058,"['morning', 'tubeproject', 'london', 'subway', 'underground', 'tube', 'metro', 'bynatachahorn', 'iphone']"
9059,"['time', 'invest', 'iphone', 'killing', 'phone', 'mor', 'ing', 'glitchypieceof', 'samsungsucks', 'samsung', 'shitphone', 'galaxy']"
9060,"['awesome', 'phone', 'iet', 'charger', 'hour', 'half', 'ago', 'iphone', 'pieceof', 'io']"
9061,"['finally', 'new', 'note', 'finally', 'samsung', 'galaxy', 'note', 'galaxynote', 'galaxybluetooth']"
9062,"['forbidden', 'fruit', 'gifted', 'taste', 'even', 'better', 'apple', 'sydney', 'fangirl', 'job', 'georgestreet']"
9063,"['dear', 'apple', 'fuckyou', 'raping', 'iphone', 'latest', 'io', 'update', 'avoid', 'much', 'trying', 'snooze', 'alarm']"
9064,"['iphone', 'apple', 'watch', 'apple', 'product', 'imusthavetech', 'check', 'store', 'much']"
9065,"['new', 'arrives', 'sound', 'life', 'headphone', 'music', 'sony', 'beat', 'makebelieve']"
9066,"['new', 'cover', 'cover', 'samsung', 'galaxy', 'lte', 'new', 'autunno', 'autumn', 'happiness']"
9067,"['everywhere', 'itunes', 'got', 'pull', 'old', 'cd', 'start', 'reburning']"
9068,"['life', 'easy', 'make', 'harder', 'aceoflife', 'friend', 'gratitude', 'ipad', 'iphone', 'blackberry', 'entrepreneur']"
9069,"['steve', 'job', 'legacy', 'intact', 'compete', 'popularity', 'front', 'try', 'sue', 'opposition', 'oblivion']"
9070,"['sunset', 'one', 'minute', 'ago', 'samsung', 'dezeekust', 'buienradar', 'holland', 'stormhour', 'zeeland', 'natuurmonumenten', 'pic', 'twitter', 'com', 'qtdx', 'hots']"
9071,"['follow', 'instagram', 'please', 'quootes', 'fashion', 'quote', 'quote', 'citation', 'fun', 'funny', 'pink', 'iphone']"
9072,"['reason', 'ipod', 'slow', 'fuck']"
9073,"['giant', 'cassette', 'small', 'cassette', 'samsung', 'note', 'blackberry', 'bold', 'cassette']"
9074,"['dear', 'apple', 'io', 'suck', 'bad', 'iphone', 'love', 'kiss', 'kevin']"
9075,"['minute', 'apple', 'tell', 'get', 'phone', 'cleaned', 'fix', 'restored']"
9076,"['birthday', 'sony', 'walkman', 'retro', 'accessory', 'cassette', 'connoisseur']"
9077,"['attn', 'apple', 'please', 'fix', 'ducking', 'autocorrect', 'sick', 'shut', 'ducking', 'add', 'hole', 'iknowbetterthanyouphone']"
9078,"['photo', 'phone', 'back', 'swagger', 'samsung', 'yeah', 'taken', 'instagram']"
9079,"['hmmm', 'might', 'actually', 'get', 'one', 'hateapple', 'ipad', 'broken', 'brain', 'lion', 'help', 'fix']"
9080,"['died', 'morning', 'would', 'believe', 'coming', 'soon', 'planned', 'obsolescence', 'sony', 'dead']"
9081,"['deal', 'little', 'picture', 'icon', 'people', 'putting', 'tweet', 'guessing', 'iphone', 'thing']"
9082,"['two', 'last', 'tweet', 'iphone']"
9083,"['thank', 'daddy', 'new', 'phone', 'samsung', 'galaxy', 'samsunggalaxys', 'yes', 'look', 'revoluti']"
9084,"['guess', 'actually', 'set', 'itunes', 'work', 'medium', 'player', 'stupid', 'phone']"
9085,"['bad', 'boy', 'finally', 'mine', 'xperiaz', 'sony', 'sick', 'black']"
9086,"['cutey', 'cute', 'handsome', 'man', 'cinema', 'battleship', 'cap', 'iphone', 'bighands', 'film', 'movie']"
9087,"['good', 'night', 'everyone', 'night', 'beautiful', 'bestmoment', 'september', 'dior', 'instagram', 'iphone']"
9088,"['got', 'new', 'watch', 'face', 'smart', 'watch', 'ghaa', 'love', 'samsung', 'fallout', 'fallout', 'pipboy', 'smartwatch', 'samsunggalaxy', 'pic', 'twitter', 'com', 'wyk', 'qmo']"
9089,"['two', 'wishlist', 'fulfilled', 'samsung', 'fujifilm', 'note', 'instax', 'galaxynote', 'note']"
9090,"['way', 'make', 'girl', 'smile', 'friend', 'gratitude', 'ipad', 'iphone', 'blackberry', 'entrepreneur']"
9091,"['trying', 'keyboard', 'trackpad', 'add', 'nicely', 'workflow', 'iphone', 'ipad', 'mbp', 'blog', 'soon', 'apple']"
9092,"['today', 'really', 'good', 'day', 'goodday', 'summer', 'vibe', 'enjoy', 'moment', 'tattoo', 'girl', 'smile', 'soft', 'mood', 'drink', 'bloodycaesar', 'new', 'clothes', 'brand', 'style', 'nofilter', 'music', 'iphonex']"
9093,"['loving', 'samsung', 'even', 'know', 'want', 'text']"
9094,"['perfect', 'gift', 'supervisor', 'rossorulez', 'xperia', 'xperiaxzpremium', 'rosso', 'sony', 'beauty', 'pic', 'twitter', 'com', 'eohhk']"
9095,"['falling', 'love', 'sony', 'experia', 'new', 'handphone', 'september', 'nice', 'good']"
9096,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
9097,"['focus', 'make', 'click', 'samsung', 'galaxy', 'pro', 'potraitmode', 'photo', 'lab']"
9098,"['sunny', 'day', 'metroman', 'weekday', 'selfie', 'friend', 'foe', 'friday', 'iphone', 'spawn', 'art', 'purpose', 'nature', 'humanity', 'piano', 'music', 'passionpic', 'twitter', 'com', 'chmzxn']"
9099,"['new', 'smartphone', 'feeling', 'happy', 'like', 'child', 'christmas', 'samsung', 'smartphone']"
9100,"['sometimes', 'apple', 'suck', 'want', 'new', 'iphone', 'know', 'store', 'must', 'buy', 'pay', 'online', 'trade']"
9101,"['yeah', 'lady', 'room', 'hihihi', 'justme', 'solo', 'selfie', 'android', 'sony', 'smile']"
9102,"['apple', 'stole', 'music', 'seriously', 'via', 'itsmymusic', 'keepyourhandstoyourself']"
9103,"['white', 'chocolate', 'dream', 'coffeebean', 'coffee', 'iphone', 'iphone', 'instagram', 'shade', 'drink']"
9104,"['gave', 'osx', 'good', 'try', 'month', 'time', 'say', 'goodbye', 'since', 'utterly', 'fucked', 'simple', 'update', 'cheer', 'apple']"
9105,"['refreshing', 'vitaminwater', 'drink', 'raspberry', 'apple', 'nice', 'cool', 'thirsty', 'refreshing', 'college']"
9106,"['dear', 'apple', 'receive', 'text', 'message', 'phone', 'call', 'able', 'end', 'call', 'without', 'dismissing', 'text', 'alert']"
9107,"['hello', 'baby', 'welcome', 'newbaby', 'newtoy', 'mine', 'forevergamer', 'gamer', 'sony', 'playstation']"
9108,"['android', 'samsung', 'rock', 'love', 'discovering', 'new', 'thing', 'samsung', 'android']"
9109,"['love', 'samsung', 'samsung', 'mobile', 'samsung', 'member', 'fan', 'party', 'galaxy', 'note', 'note', 'fanparty', 'withgalaxy', 'samsungmembers', 'embassador', 'samsungembassadors', 'fantastic', 'superfantastic', 'hyatt']"
9110,"['blame', 'bieber', 'news', 'photography', 'fashion', 'health', 'fail', 'tech', 'ipad', 'iphone', 'funny', 'lol']"
9111,"['double', 'girl', 'koy', 'bos', 'racerteam', 'portrait', 'smile', 'sony', 'visrutphotography']"
9112,"['io', 'stupid', 'post', 'picture', 'month', 'ago', 'livid']"
9113,"['might', 'fixed', 'hooray', 'see', 'kaite', 'businessguru']"
9114,"['fuck', 'apple', 'amber', 'alert', 'man', 'sleeping', 'apple']"
9115,"['juicy', 'pant', 'booty', 'cute', 'instagram', 'instagramers', 'iphone', 'iphone', 'iphoneonl', 'joa', 'building']"
9116,"['mag', 'glossy', 'page', 'devour', 'face', 'ipads', 'cut', 'oldschool', 'pic', 'twitter', 'com', 'oablqe']"
9117,"['say', 'snowwhute', 'christmas', 'countdown', 'trustno', 'someecards', 'witch', 'apple']"
9118,"['new', 'baby', 'camera', 'sony', 'teen', 'blonde', 'blueeyes', 'ootd', 'smile', 'new']"
9119,"['uhhh', 'imessage', 'working', 'one', 'person', 'smfh', 'imessage', 'iphone', 'io', 'apple']"
9120,"['think', 'iphone', 'suitable', 'trash', 'place', 'retweet', 'apple', 'product']"
9121,"['love', 'phone', 'randomly', 'break', 'get', 'new', 'one', 'loose', 'picture', 'thankssomuchapple', 'iphoneprobs']"
9122,"['apple', 'store', 'fast', 'germany', 'macbook', 'refurbished', 'arrived', 'today', 'perfect', 'condition', 'assume', 'brand', 'new', 'one']"
9123,"['drove', 'past', 'apple', 'store', 'santan', 'ipad', 'line', 'long', 'auntie', 'angel', 'fell', 'asleep', 'fri', 'really', 'apple', 'right']"
9124,"['happy', 'mother', 'day', 'mothersday', 'sunday', 'weekend', 'mommy', 'daughter', 'iphone', 'samsung', 'neulook']"
9125,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
9126,"['must', 'try', 'ontario', 'apple', 'chicken', 'turnover', 'ontario', 'apple', 'grower', 'healthy', 'food', 'healthyfood', 'cleaneating', 'diet', 'fresh', 'produce', 'fruit', 'healthyeating', 'tasty', 'foodie', 'chefmode', 'freshfood', 'yum', 'goodlife', 'delicious', 'baygrowers', 'holiday', 'festive', 'apple', 'pic', 'twitter', 'com', 'usjnowk']"
9127,"['hello', 'instagram', 'back', 'boy', 'music', 'musica', 'sony', 'van', 'picoftheday', 'follower', 'follow']"
9128,"['apple', 'loses', 'tablet', 'design', 'appeal', 'versus', 'samsung', 'goodnews', 'goodnews', 'goodnews']"
9129,"['collection', 'captured', 'iphone', 'iphone', 'happiness', 'apple', 'iphone', 'iphone']"
9130,"['two', 'apple', 'quiet', 'girl', 'lick', 'girl', 'apple', 'lick', 'bra', 'triumph', 'naked', 'warmth']"
9131,"['believe', 'threeuk', 'plan', 'support', 'apple', 'watch', 'series', 'lte', 'going', 'tempt']"
9132,"['amazing', 'gift', 'start', 'holiday', 'blessed', 'iphonex', 'goldenmoments', 'lifeismagnifique']"
9133,"['richard', 'branson', 'using', 'social', 'medium', 'connect', 'customer', 'friend', 'gratitude', 'ipad', 'iphone', 'news']"
9134,"['friend', 'work', 'team', 'friend', 'samsung', 'friendly', 'life', 'team', 'phone', 'tablet']"
9135,"['people', 'please', 'dwnload', 'apple', 'store', 'app', 'app', 'store', 'open', 'app', 'create', 'mini', 'blackhole', 'phone']"
9136,"['got', 'kidding', 'please', 'install', 'big', 'gross', 'fat', 'client', 'view', 'line', 'data']"
9137,"['win', 'apple', 'macbook', 'air', 'retweet', 'follow', 'win']"
9138,"['live', 'snow', 'storm', 'move', 'north', 'news', 'photography', 'fashion', 'health', 'fail', 'tech', 'ipad', 'iphone', 'funny', 'lol']"
9139,"['see', 'reply', 'twitter', 'fucking', 'iphone', 'update', 'ruined', 'phone', 'gon', 'try', 'undo']"
9140,"['bladdy', 'gorgeous', 'general', 'picture', 'good', 'god', 'nice', 'day', 'family', 'today', 'rain', 'sony', 'sonynex']"
9141,"['looked', 'launchpad', 'osx', 'lion', 'first', 'time', 'made', 'hate', 'apple', 'much', 'apple']"
9142,"['restoring', 'phone', 'none', 'stuff', 'got', 'saved', 'nocontacts', 'nophotos', 'noapps', 'iphone']"
9143,"['cheer', 'fucking', 'weekend', 'booze', 'livelife', 'drink', 'life', 'samsung', 'htc', 'enjoy', 'instapic', 'insta']"
9144,"['like', 'child', 'phone', 'case', 'yellow', 'minion', 'galaxy', 'samsung', 'child', 'cute', 'fashion']"
9145,"['samsung', 'gave', 'try', 'galaxy', 'android', 'software', 'shit', 'going', 'back', 'apple', 'iphone', 'plus', 'way']"
9146,"['pretty', 'nifty', 'background', 'emblem', 'keatonstromburg', 'iphone', 'background']"
9147,"['one', 'seriously', 'need', 'help', 'flower', 'thought', 'background', 'wallpaper', 'samsung', 'galaxy']"
9148,"['lovin', 'purple', 'purple', 'sony', 'xperia', 'cogitowatch', 'smartwatch', 'color', 'match', 'joyeveryday']"
9149,"['could', 'type', 'dictionary', 'android', 'give', 'iphone', 'text', 'like', 'three', 'ihateapple', 'ireallyhateapple']"
9150,"['awesome', 'text', 'reference', 'truly', 'lyric', 'iphone']"
9151,"['bad', 'spinnycircle', 'android', 'apple', 'smartphone', 'game', 'fun', 'highscore', 'beatme']"
9152,"['amor', 'meuamor', 'instalike', 'instasize', 'instagram', 'manha', 'like', 'iphone', 'iphone', 'instagram']"
9153,"['weekend', 'shopping', 'best', 'offer', 'uae', 'techlink', 'samsung', 'visit', 'nearest', 'techlink', 'uae', 'retail', 'outlet']"
9154,"['io', 'really', 'fucking', 'buggy', 'apple', 'io', 'bad', 'meme', 'money', 'minecraft', 'old', 'awsome']"
9155,"['dear', 'apple', 'please', 'make', 'browser', 'use', 'virtual', 'memory', 'system', 'get', 'really', 'really', 'slow', 'apple', 'safari']"
